附图	492
山	492
密封	491
物	489
HA	488
食用	487
饮料	487
抑制	487
温度	487
抗	486
中草药	484
大黄	484
装入	480
成细粉	477
葛根	477
三七	477
洗脱	473
五味子	466
原料药	455
法	450
赤芍	449
黄	449
健脾	445
BETA	444
挥发油	441
沉淀	441
化合物	438
pH	436
服用	435
成品	434
目	433
蒲公英	433
枸杞	429
。含有	427
盐	423
增加	421
文火	417
散剂	415
浓缩液	415
获得	415
汁	413
细胞	411
先	408
防风	403
喷雾干燥	402
麦冬	402
物质	401
煎液	393
倒入	390
薄荷	390
适量	389
心脑血管	388
消炎	387
免疫	385
羟基	383
防治	381
肿瘤	379
生产	379
常规	378
萃取	373
白酒	372
炒	371
浸提	368
桃仁	368
肉桂	364
性	364
有效成分	362
菊花	361
水中	360
机体	359
泽泻	359
症状	359
减压	358
患者	357
急性	357
木香	357
配制	356
小时	355
栀子	354
淀粉	354
去除	354
乳香	353
制作方法	352
桂枝	351
芦荟	351
血	350
剩余	349
分装	349
渣	348
连翘	347
天然	346
再用	343
CU	339
茶	336
桔梗	335
酒精	333
。具有	333
基	333
益气	332
类	330
生姜	329
疼痛	328
水溶液	327
灌装	326
杜仲	323
药酒	323
含	323
无菌	322
外	320
清膏	319
药用	319
解毒	318
杂质	318
晾干	317
条件	317
苦参	316
黄精	316
大枣	315
面粉	315
有机	315
物料	314
根	311
新鲜	310
冠心病	310
微粉	309
熬	308
活血化瘀	308
放置	306
食盐	305
烷基	305
心	303
苍术	302
营养添加剂	299
制粒	299
0.1	299
时间	297
SE	295
菟丝子	294
配比	293
灵芝	293
0.5	292
疗效	291
感染	290
量	289
LP	289
保护	288
简单	287
补肾	287
高血压	287
取代	287
消毒	286
百合	285
∶	285
生地	284
乙醇提取	283
室温	283
损伤	282
空	282
真	280
浆	279
口感	279
蒸馏	278
注射剂	278
滋阴	277
美容	276
制作	275
香附	273
20%	273
饲料	273
滴丸	273
郁金	272
复方	271
吸收	271
蒸馏水	269
何首乌	269
保健品	268
甲基	268
缓解	267
二次	266
甘油	266
抗肿瘤	265
片	265
甲醇	264
肝炎	264
研磨	261
材料	259
淫羊藿	258
保健作用	258
红枣	256
粗粉	256
CA	256
鲜	256
动物	256
感冒	256
病	255
密闭	255
丁香	254
抗菌	253
稀释	252
两种	250
味	250
西洋参	250
捞出	250
消肿	248
知母	248
养颜	248
牛膝	247
基质	247
辅助	247
控制	246
置	246
板蓝根	246
熟地黄	245
软胶囊	245
干净	245
待用	244
三次	242
细辛	241
生长	240
牡丹皮	240
蔗糖	239
水提取	239
衰老	239
通络	238
叶	238
心绞痛	237
煎熬	237
茶叶	237
切碎	236
鸡血藤	236
酰基	236
表面	236
液体	236
玄参	235
分钟	235
温	234
搅匀	234
冷藏	233
无机	233
抗癌	232
部位	232
杏仁	232
GA	232
薏苡仁	231
女贞子	231
醇	231
酒	230
益母草	230
柠檬酸	230
决明子	229
倍	228
苯基	228
熟地	227
降血脂	226
胆固醇	226
水分	226
去皮	225
养血	224
鱼腥草	224
适合	223
葡萄糖	223
至少	223
生物	223
利用	223
复合	222
干姜	222
木瓜	221
疲劳	221
每次	221
延缓	220
乙醇回流提取	219
麦芽	219
羌活	219
养生	218
几种	218
滤渣	217
砂仁	217
桑叶	216
浓度	216
车前子	216
山茱萸	216
莪术	216
绿茶	215
饮品	215
选	215
1.5	214
内服	214
荷叶	213
保健食品	213
夏枯草	212
糖	212
晒干	212
延胡索	212
止血	211
天麻	211
绿豆	211
地龙	211
阿胶	211
入	210
精制	210
中药材	209
长期	209
消除	208
麻黄	207
胃	207
培养	207
放在	207
环糊精	206
加入适量	206
蒸煮	206
添加剂	206
生	204
能力	204
浸渍	204
天	204
磨成	204
乙酸乙酯	203
甲氧基	203
麝香	202
祛风	202
肝	202
有机溶剂	202
调	201
下述	201
玉竹	201
体积	200
果实	199
分离	199
安神	199
度	199
玉米	199
鸡内金	199
衍生物	199
生地黄	198
接受	197
健康	197
清水	197
膏状	196
药品	196
花椒	195
制	195
氨基酸	195
质量	195
浆液	195
倍量	195
镇痛	194
子宫	194
远志	194
油	194
大豆	193
止咳	193
纯化	192
10%	191
根茎	191
ICA	191
固体	191
蛋白	191
残渣	190
切成	190
抗氧化	190
枳壳	190
注射用水	190
起到	190
荆芥	190
小火	189
取上	189
化痰	189
提	188
成熟	188
溶于	188
厚朴	188
膏剂	188
维生素C	187
药剂	187
病症	186
蜈蚣	186
消食	186
莲子	186
风湿	185
拌匀	185
威灵仙	185
需	185
注射	185
植物油	185
增生	184
冲剂	184
吡喃	184
氨基	184
醇沉	183
草	183
质	183
切片	183
抗疲劳	182
小儿	181
稠膏	181
饮用	181
口服	181
酶	180
抗病毒	180
丹皮	180
炮制	180
自然	179
传统	179
滋补	179
减肥	179
清	178
半夏	178
炎症	178
混合液	178
醋	178
紫薯	178
值	177
酸	177
头痛	176
氧基	176
补骨脂	175
炙甘草	175
血脂	174
止痒	174
体内	174
锅中	174
干粉	173
土茯苓	173
密度	173
血竭	173
肉苁蓉	173
松花粉	173
冷冻干燥	173
压片	172
利湿	172
乙醇洗脱	172
冰糖	172
补血	172
乙醇溶液	171
多糖	171
酸枣仁	171
鹿茸	171
泥	171
CT	171
膏	170
注射液	170
凝胶	170
精油	170
C1	170
牡蛎	169
回流提取	169
溃疡	169
总	169
黑芝麻	169
蛋白质	168
独活	168
风湿性关节炎	168
抗炎	168
抗衰老	168
水蛭	168
状	167
快速	167
乌梅	167
所致	167
包含	167
白砂糖	167
成型	167
武火	167
野菊花	166
滤出	166
肺癌	166
全蝎	165
粉剂	165
白糖	165
纯净水	165
花生	165
防腐剂	165
破碎	165
大蒜	164
组织	164
血糖	163
维生素E	163
胡萝卜	163
艾叶	162
维生素	162
代谢	162
胃炎	162
澄清	162
成份	161
填充	161
咳嗽	161
人群	161
癌症	161
加热至	160
原材料	160
选用	160
马齿苋	159
奶粉	159
明目	159
脱水	159
失眠	159
虎杖	159
肝肾	159
红景天	159
木糖醇	159
脂肪酸	159
酯	159
制品	159
保存	158
理气	158
减压干燥	158
末	158
层	158
糊精	157
蛇床子	157
保温	157
消化	157
乳腺	156
对照	156
成稠膏	156
痛	155
紫草	155
渗漉	155
NC	155
膏药	155
配伍	154
测定	154
依次	154
研磨成粉	153
时取	153
恢复	153
该品	153
压制	153
去离子水	153
糊状	152
壳	152
临床	152
设备	152
碎	152
润肺	151
身体	151
目筛	150
外用	150
相	150
凉血	150
芝麻	150
便秘	150
皮	150
水溶性	149
毒副作用	149
调理	149
95%	148
补气	148
减轻	148
稳定	148
鼻炎	148
菊科	147
乳糖	147
加热回流	147
面团	147
用途	147
病毒	147
罗汉果	146
酶解	146
平衡	146
子	146
提取罐	146
技术	146
助剂	146
烘烤	145
富含	145
骨碎补	145
香精	145
石斛	145
黑豆	145
风味	145
锅	145
骨质增生	144
腹泻	144
银杏叶	144
适宜	143
选择	143
压榨	143
玫瑰花	143
饼干	143
产物	142
肾	142
白花蛇舌草	142
鸡蛋	141
聚乙二醇	141
脾	141
树脂	141
茵陈	141
三棱	141
结晶	141
石油醚	141
汁液	141
元胡	140
大青叶	140
石菖蒲	140
白茅根	140
打浆	140
是从	140
丙酮	139
清除	139
洗涤	139
加热	139
表面活性剂	139
细菌	138
糯米	138
载体	138
修复	138
缓释	138
气血	138
配料	138
肝癌	138
中风	138
非	137
研成	137
保健茶	137
地骨皮	137
红参	136
降压	136
中加	135
低	135
痰	135
香菇	135
ET	135
枳实	134
牛奶	134
盐酸	134
品	134
果汁	134
水洗	134
酮	134
乳化剂	133
神曲	133
2.5	133
汤	133
排毒	133
心血管	133
茎	133
块	132
封口	132
散寒	132
氯仿	132
培养基	132
太子参	132
榨汁	132
降血压	132
樟脑	132
消肿止痛	131
川牛膝	131
补充	131
心肌	131
开启	131
常温	131
新	130
血液循环	130
丸	130
愈合	130
散结	130
冬虫夏草	130
口服制剂	130
药学	130
降血糖	130
包	130
果肉	130
钩藤	129
类化合物	129
蜂胶	129
90%	128
黄豆	128
脂肪	128
状态	128
硒	127
精	127
机	127
地黄	127
包裹	126
前	126
核桃仁	126
硬脂酸镁	126
30%	126
关节炎	126
选取	126
一次	126
综合症	126
肺	126
药膏	126
丙二醇	126
沸腾	126
沸水	125
合成	125
微循环	125
蒸汽	125
压力	125
检验	125
巴戟天	125
50%	125
微量元素	124
水解	124
冲洗	124
药汁	124
肌肤	124
美白	124
苷	124
肉	124
桑葚	124
蒸熟	124
秦艽	123
病毒性	123
沥干	123
烧伤	123
。含	123
料	123
米粉	123
粉丝	122
自由基	122
降温	122
调整	122
血液	122
粉碎机	121
燥湿	121
可水	121
麻油	121
低温	121
伞形科	121
捣碎	121
分散	121
皂苷	121
脑血栓	121
豆浆	121
乳化	120
投入	120
刺五加	120
姜黄	120
复合物	120
稳定性	120
纳米	120
未	120
装瓶	119
水浴	119
竹叶	119
沉淀物	119
适量水	119
系统	119
磷脂	119
通便	119
混合粉	118
生甘草	118
显著	118
葡萄	118
罐中	118
袋中	117
搅拌器	117
柱	117
循环	117
溶媒	117
哮喘	117
青皮	116
入锅	116
小茴香	116
续断	116
石膏	116
唇形科	116
检测	115
营养成分	115
米酒	115
血压	115
5%	115
湿疹	115
蔬菜	115
倒	115
大火	114
蒸发	114
R1	114
黑	114
桂皮	114
大米	113
龙胆草	113
80%	113
装置	113
骨折	113
保湿	113
神经	113
环	113
桑寄生	112
口味	112
白芨	112
穿山甲	112
海藻	112
穿心莲	112
70%	112
牛肉	112
分子量	112
明胶	112
升麻	112
黄酒	111
胃癌	111
油脂	111
离心	110
30min	110
绞股蓝	110
高血脂	110
红糖	110
过滤器	110
血小板	110
弃去	109
睡眠	109
打成	109
粗提物	109
患处	108
白鲜皮	108
麦门冬	108
痤疮	108
正丁醇	108
苹果	108
橄榄油	108
肺炎	108
珍珠	108
多功能	108
磨粉	108
装袋	108
南瓜	108
香料	108
猪	108
红薯	108
炒制	107
鳖甲	107
冻干粉	107
粒径	107
质量控制	107
姜	107
滴丸剂	107
口腔	107
平喘	107
加热器	107
化	107
关节	107
百部	106
稳定剂	106
整粒	106
单体	106
有利于	106
微	106
超微粉碎	106
菌	106
果	106
流浸膏	106
青黛	105
缓慢	105
R2	105
馒头	105
香油	105
调节剂	105
菌种	105
乳腺癌	105
苦瓜	105
保留	104
五加皮	104
透骨草	104
纱布	104
香味	104
药效	104
跌打损伤	104
脱色	104
冷冻	104
茉莉花	104
珍珠粉	104
包衣	104
行气	103
沙棘	103
败酱草	103
液中	103
炎	103
白血病	103
芡实	103
槐花	103
环境	103
调配	102
扩张	102
降脂	102
注射用	102
直链	102
锅内	101
益智仁	101
纤维	101
健胃	101
桑白皮	101
利尿	101
低聚糖	101
2hr	101
糖浆	101
白芥子	101
桂花	101
奶液	101
藿香	101
皮肤病	101
菜	101
红茶	101
粉状	101
硬化	101
包合物	100
健脑	100
除杂	100
前列腺	100
土鳖虫	100
肠道	100
钙	100
柱层析	100
动脉硬化	100
番茄	100
。防治	99
湿热	99
产后	99
肿痛	99
生黄芪	99
优选	99
栓剂	98
龙骨	98
湿	98
生物碱	98
煮熟	98
出血	98
天花粉	98
豆科植物	98
改用	98
玉米粉	98
送入	97
黄连	97
低下	97
蜂蜡	97
酸奶	97
II	97
痔疮	97
见图	97
并发症	97
hr	97
饮用水	97
燕麦	97
羟	97
支链	97
离心分离	96
过夜	96
吸附	96
任意	96
银耳	96
微波	96
血栓	96
炒白术	96
红豆	96
乙醇沉淀	95
翻炒	95
阴道炎	95
水果	95
甘露醇	95
拌	95
蒲黄	95
分子式	95
香	95
槟榔	95
食欲	95
高压	95
合格	95
鉴别	95
。微米	95
龟板	95
超滤	95
砂锅	95
山药	95
用作	95
覆盆子	95
熟	95
复配	95
反复	94
热水	94
综合征	94
酵母	94
牛蒡子	94
芦根	94
辣椒	94
0.2	94
金钱草	94
麻木	94
蒸馏液	94
骨质	93
R3	93
仙鹤草	93
红花	93
化瘀	93
地榆	93
沉香	93
苯	93
益生菌	93
鸡肉	93
生津	92
淡竹叶	92
原汁	92
饮片	92
分散片	92
莱菔子	92
10g	92
制造	91
强	91
提供	91
蜂王浆	91
仙茅	91
体	91
百分比	91
脑血管	91
蝉蜕	91
种子	91
BGE	91
酰胺	91
软胶囊剂	91
FE	91
比为	91
化疗	91
瘙痒	91
袋	90
花粉	90
操作	90
半枝莲	90
柏子仁	90
机能	90
薄荷脑	90
罐	90
配合	90
氯化钠	90
提液	90
川乌	90
独特	90
大豆油	90
冻干	90
缺血性	90
乌药	90
汽化	90
味精	90
紫杉醇	90
障碍	90
吴茱萸	89
治愈	89
牛黄	89
除湿	89
破壁	89
解	89
海参	89
矫味剂	89
第一次	89
粥	89
酱油	89
有益	89
丙基	89
抑菌	88
地肤子	88
素	88
肥胖	88
熟化	88
VAR	88
青蒿	88
喷雾剂	88
药丸	88
脾胃	88
调经	88
调料	88
软化	88
全	88
静脉	88
局部	88
颈椎病	88
方剂	87
微晶纤维素	87
祛瘀	87
赋形剂	87
LT	87
调味	87
桑椹	87
女性	87
中成药	87
模具	87
PHA	87
氢	87
龙眼肉	86
蒸	86
疏松	86
发生	86
面条	86
原	86
铁皮石斛	86
胶体磨	86
水煮	86
附子	86
去核	86
膨化	86
主料	86
。内服	86
紫苏	86
后遗症	86
腌制	86
豆科	86
草莓	86
润肠	86
僵蚕	85
核桃	85
烤箱	85
润滑剂	85
沸	85
熬制	85
酱	85
成清膏	85
用药	85
镇静	85
粘膜	85
THUNB	85
再生	85
动脉	85
癌	85
抽滤	84
夜交藤	84
呈	84
高速	84
头晕	84
热封	84
做成	84
色素	84
柠檬	84
儿茶	83
佛手	83
刺激	83
川楝子	83
抑制剂	83
仙人掌	83
五灵脂	83
新陈代谢	83
真空浓缩	83
肝脏	83
MP	83
第二次	83
焖	83
隔水	83
切块	83
溶性	83
芳基	83
水平	82
脑缺血	82
60%	82
直至	82
散瘀	82
拌入	82
半小时	82
火	82
补益	82
功能性	82
白头翁	82
呼吸道	82
芍药	82
杀虫	82
白矾	82
氢氧化钠	82
荞麦	82
筛选	82
超临界萃取	81
经络	81
搅拌机	81
。药物	81
马钱子	81
妇女	81
益肾	81
水煎服	81
活性炭	81
瘀	81
揉	81
炙	81
胶	81
滑石粉	81
苍耳子	81
净化	81
RADIX	81
记忆力	80
发热	80
心悸	80
糕点	80
优点	79
白色	79
升温	79
草果	79
段	79
清肺	79
煎药	79
消化不良	79
相关	79
袋泡茶	79
BO	79
二甲基	79
烫伤	79
萃取物	79
乙酰基	79
洗	78
单独	78
护肤	78
竹茹	78
饲料添加剂	78
至无醇	78
GL	78
低于	78
化学	78
除渣	78
草乌	78
螺旋藻	78
丙	78
骨	77
凝胶剂	77
至稠膏	77
益气养血	77
酒液	77
紫花地丁	77
洋葱	77
TA	77
缺氧	77
青稞	77
养胃	77
八角	77
少量	77
粒	77
现有	76
壮阳	76
方式	76
王不留行	76
超细粉碎	76
高效液相色谱法	76
伤口	76
脱发	76
薄层色谱法	76
祛痰	76
冻干粉针剂	76
易	76
水洗脱	76
膳食纤维	76
百合科	76
调和	76
后加	76
15g	76
液态	76
心脏病	76
标准	76
冠状动脉	76
伸筋草	75
磨浆	75
甜味剂	75
升高	75
萃取液	75
化妆品	75
预处理	75
20min	75
选料	75
支气管	75
根及	75
式	75
桂圆	75
组方	75
高良姜	75
祛湿	75
处方	75
烘箱	75
贫血	75
输液	75
15%	75
烷氧基	75
丝	74
滤取	74
开胃	74
肠胃	74
药物制剂	74
梯度洗脱	74
分泌	74
咽炎	74
稠	74
籽	74
菠萝	74
五倍子	74
浓	74
真空	74
脂肪肝	74
粥样	74
脂质体	74
鸡	74
小米	74
硬脂酸	74
病变	74
氧化	73
毒性	73
合欢皮	73
火麻仁	73
气流超细粉碎	73
黄酮	73
细末	73
接种	73
啤酒	73
牛	73
咽喉	73
可用	73
罐装	73
心律失常	73
取汁	73
40%	73
三个	73
提升	73
VE	73
聚集	73
微球	73
大小	73
重复	72
药食	72
赤小豆	72
使用方便	72
恒温	72
盆腔炎	72
碳酸氢钠	72
弹性	72
温水	72
营养价值	72
作	72
瓜蒌	72
豆粉	72
块状	72
条	72
糯米粉	72
鹿角	72
糕	72
沙参	72
口腔溃疡	72
芝麻油	72
儿童	71
外敷	71
属	71
乳剂	71
蚕豆	71
烘	71
朱砂	71
真菌	71
小麦粉	71
山梨醇	71
达	71
加热提取	71
浙贝母	71
20g	71
双	71
粉料	70
超声	70
益智	70
清洁	70
取自	70
前列腺炎	70
骨粉	70
雄黄	70
神经衰弱	70
釜	70
羊	70
膜	70
矿物质	70
黄色	70
薄荷油	70
保健酒	70
肌	70
活血化淤	70
肩周炎	70
芹菜	70
眩晕	70
100g	70
合剂	70
乳酸菌	70
滤去	69
主治	69
土豆	69
分子	69
粘合剂	69
软材	69
流动	69
停止	69
布袋	69
创面	69
防癌	69
面膜	69
水蒸气蒸馏	69
豆浆粉	69
协同	69
转移	69
肠炎	69
痛风	69
凡士林	69
涂抹	69
肾虚	68
猴头菇	68
100%	68
泡腾片	68
崩解剂	68
祛风除湿	68
狗脊	68
低聚木糖	68
壮骨	68
里	68
脱脂	68
山豆根	68
不锈钢	68
苦杏仁	68
耳鸣	68
总量	68
内分泌	68
过敏性	68
本品	68
视网膜	68
精选	68
设有	68
芳香	68
实验	68
灯盏花素	68
昆布	67
粗品	67
藏红花	67
增殖	67
3hr	67
大脑	67
软膏	67
五加科	67
脑	67
筛	67
手术	67
称量	67
脂	67
造成	67
油相	67
降香	67
发育	67
率	67
原液	67
马铃薯	67
茶多酚	67
内容	67
降糖	66
一定量	66
侧柏叶	66
木通	66
食物	66
水液	66
益精	66
切丁	66
干膏	66
红曲米	66
自然铜	66
肌肉	66
指标	66
置入	66
车前草	66
虫草	66
豆渣	66
瘤	66
口服剂	66
玉米须	66
黄瓜	65
流	65
冬瓜	65
抑制作用	65
杀灭	65
粉末状	65
所用	65
乳房	65
栽培	65
支气管炎	65
极性	65
马	65
苏木	65
生肌	65
瓶	65
皮炎	65
混	65
黑米	65
葱	65
C8	65
营养品	64
呕吐	64
桑枝	64
碱	64
止泻	64
豆腐	64
锌	64
急慢性	64
麦麸	64
血清	64
内膜	64
颜色	64
川贝母	64
抗病	64
补	64
血瘀	64
香蕉	64
茜草	64
肝硬化	64
首乌	64
类风湿	64
气管炎	64
茯神	64
冷水	64
甘草酸	64
联合	64
鹿角胶	64
芦荟鲜叶	64
发酵液	64
葡萄籽油	63
连续	63
另取	63
口	63
中性	63
琥珀	63
蜜丸	63
猪苓	63
胃肠	63
胰岛素	63
胶原蛋白	63
三种	63
器具	63
薏米	63
小麦	63
封装	63
乏力	63
MAXIM	63
脑中风	63
含水	63
脱	63
乙醚	63
月	63
烧烫伤	63
结束	63
饮	63
温水浴	63
免疫调节	63
胃溃疡	63
月经不调	63
碱性	63
选自	63
灯盏细辛	63
二氢	63
降	63
回	62
维生素A	62
溶化	62
成本低	62
装有	62
级	62
高脂血症	62
石决明	62
强身健体	62
脱气	62
补中	62
芦荟凝胶	62
上呼吸道	62
漂洗	62
老年性痴呆	62
恒	62
体质	62
1hr	62
溶剂萃取	62
肾炎	62
白及	61
含水量	61
不易	61
无水乙醇	61
处	61
利水	61
抵抗力	61
降火	61
大麦	61
NG	61
烫	61
减退	61
银杏	61
墨旱莲	61
胸闷	61
FISCH	61
剂量	61
挑选	61
心肌缺血	61
亚健康	61
乙型肝炎	61
鱼肉	61
酰	61
滋养	61
协同作用	60
旋转	60
易于	60
挤压	60
1%	60
流行性	60
用量	60
每日	60
延年益寿	60
增效	60
不适	60
各味	60
人参提取物	60
贴	60
珍珠母	60
绿原酸	60
助	60
絮凝	60
腰	60
白扁豆	59
加温	59
馅料	59
。保健	59
味道	59
调制	59
纤维素	59
抗氧化剂	59
散	59
更年期	59
筋骨	59
余甘子	59
青	59
肠	59
滋润	59
水相	59
海带	59
并用	59
苯甲酸钠	59
疮	59
乙醇水溶液	59
绿色	59
泡	59
紫外线	59
马鞭草	59
±	59
0.3	59
浸	59
NEN	59
黄酮类	59
调味料	59
痛经	59
地上	58
养	58
生产工艺	58
R4	58
小于	58
炼蜜	58
有助于	58
BER	58
微丸	58
风寒	58
含片	58
玫瑰	58
性功能	58
麸皮	58
装	58
份数	58
乌梢蛇	58
头发	58
0.05	58
橘皮	58
并入	58
冷却液	58
胃病	58
脚气	58
研末	58
结石	58
CHINEN	58
组	58
肾病	58
上层	58
病人	58
荔枝核	57
硼砂	57
硅胶	57
入库	57
紫苏叶	57
鱼粉	57
低聚异麦芽糖	57
阴虚	57
金樱子	57
制何首乌	57
料酒	57
出液	57
道	57
诃子	57
虚弱	57
保肝	57
粘稠	57
紫菜	57
枇杷叶	57
饱和	57
板栗	57
路路通	57
山梨酸钾	57
烯	57
龟甲	57
配以	57
胡椒	57
优质	57
蒸制	57
离子	57
EX	57
胆囊炎	57
山萸肉	57
黑木耳	57
磨碎	56
腹痛	56
诱导	56
研细	56
丝瓜络	56
食品添加剂	56
水饺	56
仔猪	56
天冬	56
酸软	56
分离纯化	56
海藻酸钠	56
转	56
MA	56
天南星	56
并加	56
蔷薇科	56
头	56
桑黄	56
薄膜	56
匀浆	56
解热	56
药油	56
微生物	55
复发	55
祛斑	55
泽兰	55
饮食	55
白茯苓	55
肽	55
提纯	55
创伤	55
长	55
煎服	55
熏蒸	55
做	55
白果	55
阴干	55
正丁醇萃取	55
人类	55
营养物质	55
蜂花粉	55
组合而成	55
风热	55
活化	55
工艺流程	55
酊剂	55
坐骨神经	55
羧甲基纤维素钠	55
粳米	55
果皮	55
阴阳	55
米	55
紫杉烷	55
四肢	55
种植	55
秦皮	55
记忆	54
阴道	54
润肤	54
口服液体制剂	54
生石膏	54
气滞	54
毒素	54
真空包装	54
供	54
高血糖	54
专用	54
杀	54
丁	54
PH值	54
葶苈子	54
肌瘤	54
高效	54
渗透	54
卵磷脂	54
血症	54
0.01	54
释放	54
无花果	54
浒苔	54
沉淀法	54
放到	54
去杂	54
保健饮料	54
糖浆剂	54
营养液	54
心脏	54
炒至	54
玛咖	54
白桦	54
米醋	53
水煎液	53
止	53
症见	53
速度	53
灭酶	53
抗血栓	53
芒硝	53
湿润	53
熔融	53
纯天然	53
所制	53
腰膝	53
钠	53
果冻	53
乳液	53
无纺布	53
茴香	53
泻火	53
外伤	53
大于	53
荞麦粉	53
预热	53
类药物	53
蜜	53
缺血	53
R5	53
男性	53
成粉	52
纯度	52
氟	52
粗末	52
强筋	52
浸泡液	52
含量测定	52
阳痿	52
调味品	52
力	52
超微粉	52
防	52
外用药	52
蛋白粉	52
香草	52
析出	52
水浸	52
工序	52
菠菜	52
血流量	52
US	52
开	52
猕猴桃	52
异穿心莲内酯	52
毛茛科	52
脑组织	52
菌株	52
坏死	52
精炼	52
炒熟	52
下降	52
指	52
皂角刺	51
胡萝卜素	51
24hr	51
制法	51
解除	51
少	51
香薷	51
石韦	51
低聚乳果糖	51
白僵蚕	51
组份	51
护肝	51
总黄酮	51
解酒	51
开水	51
流出	51
磨	51
延长	51
薄片	51
贯众	51
磷酸	51
氯	51
大孔树脂	51
肢体	51
金针菇	51
PS	51
黄芩苷	51
乙酸乙酯萃取	51
采集	51
菱角	51
浓缩汁	51
一层	51
通经活络	51
乙酰	51
慢性支气管炎	51
咖啡	51
苄基	51
R7	51
化成	50
CO2	50
肝病	50
视力	50
沙苑子	50
发挥	50
中老年人	50
通经	50
三七粉	50
常用	50
明矾	50
豆粕	50
成本	50
一同	50
加水煮	50
红肿	50
辛夷	50
气短	50
熔化	50
清肝	50
蒸锅	50
扁桃体炎	50
木糖醇粉	50
水剂	50
淮山药	50
利胆	50
壳聚糖	50
血流	50
面	50
去掉	50
蒸干	50
甘油三酯	50
旱莲草	50
均衡	50
各类	50
强化	50
叶片	50
紊乱	50
全草	50
玉米油	50
糖粉	50
C6	50
干膏粉	49
烧热	49
两用	49
千年健	49
开窍	49
收敛	49
天门冬	49
心肌梗塞	49
空气	49
水提物	49
大孔吸附树脂柱	49
DE	49
赤豆	49
净水	49
生津止渴	49
蜂房	49
无副作用	49
法半夏	49
滤	49
果酱	49
檀香	49
杂粮	49
值为	49
牛蒡	49
疏风	49
肾功能	49
艾滋病	49
矿泉水	49
细	49
鸡精	49
磁石	49
毒	49
SOD	49
后备	49
薤白	49
缩短	49
阿洛糖	49
兑	48
色泽	48
芸香科	48
枯矾	48
淘洗	48
糜烂	48
银花	48
仙人掌粉	48
莲藕	48
香菇多糖	48
解决	48
咀嚼片	48
用清	48
高压锅	48
。营养	48
肿胀	48
ACID	48
果胶	48
蒸发器	48
注入	48
忍冬藤	48
水肿	48
食用盐	48
蛋白酶	48
活力	48
肉豆蔻	48
人参皂苷	48
芒果	48
块根	48
甘氨酸	48
脂质	48
斑蝥	48
木耳	48
蒜	48
麦芽糖	48
位	48
十二指肠	48
枕芯	48
冬凌草甲素	48
包合	47
山楂叶	47
解郁	47
维生素B1	47
羊肉	47
min	47
川椒	47
通	47
碾碎	47
润燥	47
碾成	47
石榴皮	47
赖氨酸	47
母猪	47
宣肺	47
大便	47
速冻	47
崩解	47
魔芋	47
川贝	47
氧	47
硅胶柱层析	47
鹿骨	47
老化	47
胃肠道	47
除菌	47
海螵蛸	47
放冷	47
丹参提取物	47
没药	47
贴剂	47
豆奶	47
制首乌	47
放	47
机中	47
刺梨	47
菌丝体	47
贮存	47
体力	47
异味	47
加压	47
颗粒状	47
纯水	47
甘松	47
PT	47
NaOH	47
等量	47
全身	47
携带	47
透明	47
通式	47
融化	47
祛除	47
积雪草	47
卵巢	47
汤汁	47
苹果酸	47
芯	47
谷物	47
